,Std3,Std2,Mean2,Std1,PToP1,PToP4,PToP2,Std4,Kurtosis1,Kurtosis4
114,0.0021588487862688336,0.0,0.0092558311736394,0.0497485396026586,0.017599999999999998,0.01633986928104575,0.0,0.06335427399192524,0.0012758232654740964,0.001270947947760847
115,0.0,0.0,0.0092558311736394,0.04148144790517777,0.012799999999999999,0.02124183006535947,0.0,0.05334750847181878,0.0,0.002352171495417204
116,0.0,0.0,0.0092558311736394,0.03686389750056204,0.014400000000000003,0.01633986928104575,0.0,0.045702259608800214,0.0006510253682623299,0.001725946121339493
117,0.0030491665474548547,0.0,0.0092558311736394,0.031312038405614556,0.014400000000000003,0.004901960784313722,0.0,0.03712595482541277,0.002411248781974063,0.0
118,0.0021588487862688336,0.0,0.0092558311736394,0.028435912962431226,0.006399999999999996,0.009803921568627458,0.0,0.03207646754145034,0.002266491081151175,0.003827812455636851
119,0.002158848786268833,0.0,0.0092558311736394,0.027366390836235516,0.008,0.004901960784313722,0.0,0.030526182414256323,0.003136291685997914,0.003045379056312681
120,0.0,0.0,0.0092558311736394,0.02923096363088698,0.012799999999999999,0.0,0.0,0.031231814324439847,0.0041599518202750894,0.004192429264036825
121,0.0,0.0,0.0092558311736394,0.0324270442830516,0.009600000000000004,0.0016339869281045694,0.0,0.03450311710103872,0.0033610326236184415,0.005640527108243278
122,0.0021588487862688336,0.0,0.0092558311736394,0.03333879950038934,0.009600000000000004,0.0,0.0,0.03833799153428073,0.0025912118763440073,0.0038709987988799696
123,0.0030491665474548547,0.0,0.0092558311736394,0.03482191750635519,0.011199999999999995,0.0,0.0,0.04174108661765756,0.002405010510848144,0.0025102611771106766
124,0.0021588487862688336,0.0,0.0092558311736394,0.03487941186093024,0.011199999999999995,0.006535947712418305,0.0,0.04505378577593254,0.002294479905769784,0.001567707742741696
125,0.0,0.0,0.0092558311736394,0.033825972313050484,0.012799999999999999,0.004901960784313722,0.0,0.045512076815353644,0.004081662868169751,0.001692172099120197
126,0.0021588487862688336,0.0,0.0092558311736394,0.031149904427089287,0.008,0.006535947712418305,0.0,0.04329415444234659,0.006544966325943806,0.002933649017045528
127,0.0,0.0,0.0092558311736394,0.029770503512784624,0.008,0.008169934640522875,0.0,0.03971545065571978,0.008654991008287611,0.005939924016823538
128,0.0030491665474548547,0.0,0.0092558311736394,0.02902149140090174,0.008,0.004901960784313722,0.0,0.0360803490018473,0.011834529042179732,0.0077335805368669505
129,0.0030491665474548547,0.0,0.0092558311736394,0.0254084709579685,0.006399999999999996,0.009803921568627458,0.0,0.030446265431625305,0.013575841182562037,0.012594871384318494
130,0.0,0.0,0.0092558311736394,0.024186430838730816,0.004799999999999999,0.011437908496732027,0.0,0.026896334239080458,0.01553370359366121,0.01863424540973295
131,0.0,0.0,0.0092558311736394,0.026212715453340946,0.004799999999999999,0.011437908496732027,0.0,0.023986203784894175,0.01702780748224875,0.021548423271500708
132,0.0,0.0,0.0092558311736394,0.02883001652289091,0.0015999999999999973,0.011437908496732027,0.0,0.023772943227117274,0.017973153849624314,0.02599689298919391
133,0.0021588487862688336,0.0,0.0092558311736394,0.0347190635368424,0.0031999999999999945,0.008169934640522875,0.0,0.02673888268098147,0.01876919101453527,0.025390018255367658
